,type,id,description,Unnamed: 0,cwe_counts,libraries,repos
812,variant,293,Using Referer Field for Authentication,2,3,litellm,"danswerai, litellm"
813,variant,297,Improper Validation of Certificate with Host Mismatch,6,34,cryptography,"altair, evidently, face_recognition, igel, mlflow, open-webui, optuna, rasa, ray, textacy"
814,variant,298,Improper Validation of Certificate Expiration,9,34,cryptography,"altair, evidently, face_recognition, igel, mlflow, open-webui, optuna, rasa, ray, textacy"
815,variant,313,Cleartext Storage in a File or on Disk,4,71,,"bentoml, bokeh, comet-llm, cortex, danswerai, deepface, determined, feast, gradio, langflow, mindsdb, mlflow, neural, open-webui, pattern, ray, typer"
816,variant,314,Cleartext Storage in the Registry,6,71,,"bentoml, bokeh, comet-llm, cortex, danswerai, deepface, determined, feast, gradio, langflow, mindsdb, mlflow, neural, open-webui, pattern, ray, typer"
817,variant,315,Cleartext Storage of Sensitive Information in a Cookie,8,71,,"bentoml, bokeh, comet-llm, cortex, danswerai, deepface, determined, feast, gradio, langflow, mindsdb, mlflow, neural, open-webui, pattern, ray, typer"
818,variant,316,Cleartext Storage of Sensitive Information in Memory,10,71,,"bentoml, bokeh, comet-llm, cortex, danswerai, deepface, determined, feast, gradio, langflow, mindsdb, mlflow, neural, open-webui, pattern, ray, typer"
819,variant,317,Cleartext Storage of Sensitive Information in GUI,12,71,,"bentoml, bokeh, comet-llm, cortex, danswerai, deepface, determined, feast, gradio, langflow, mindsdb, mlflow, neural, open-webui, pattern, ray, typer"
820,variant,318,Cleartext Storage of Sensitive Information in Executable,14,71,,"bentoml, bokeh, comet-llm, cortex, danswerai, deepface, determined, feast, gradio, langflow, mindsdb, mlflow, neural, open-webui, pattern, ray, typer"
821,variant,332,Insufficient Entropy in PRNG,1,1,werkzeug,blaze
822,variant,333,Improper Handling of Insufficient Entropy in TRNG,27,40,"mistune, pyjwt, tensorflow, tensorflow-gpu, werkzeug","aim, altair, blaze, compreface, cornac, danswerai, minigrad, neuroner, nn_builder, open-metric-learning, rasa, ray, skbel"
823,variant,350,Reliance on Reverse DNS Resolution for a Security-Critical Action,5,4,"litellm, litestar","danswerai, evidently, litellm"
824,variant,370,Missing Check for Certificate Revocation after Initial Check,2,9,aiohttp,"danswerai, lightwood, open-webui, rasa, ray"
825,variant,401,Missing Release of Memory after Effective Lifetime,96,200,"aiohttp, torch, vllm","aim, backprop, chemicalx, cleanlab, colossalai, cornac, cortex, danswerai, deeppavlov, detecto, detectron2, determined, garage, gradio, joligen, lightwood, minigrad, nn_builder, open-webui, rasa, ray, rockpool, tpot"
826,variant,415,Double Free,7,83,"aiohttp, msgpack, pyarrow, tensorflow, tensorflow-gpu, torch","aim, backprop, chemicalx, cleanlab, cltk, colossalai, compreface, cornac, cortex, danswerai, deeppavlov, detecto, detectron2, feast, garage, gradio, igel, lightgbm, lightwood, minigrad, neuroner, nn_builder, open-webui, rasa, ray, rockpool, tpot"
827,variant,416,Use After Free,204,275,"cryptography, filelock, gradio, numpy, pillow, psutil, pyopenssl, tensorflow, tensorflow-gpu, virtualenv","aim, blaze, cltk, colossalai, compreface, cornac, cortex, danswerai, deeppavlov, digits, dirty_cat, face_recognition, feast, gradio, igel, lightwood, matplotlib, minigrad, modal, neofuzz, neuroner, nn_builder, nupic.studio, optuna, pix2pix-keras, prodmodel, pydantic, rasa, ray, scikit-multiflow, sparklingpandas, stellargraph, suiron, zipline"
828,variant,433,Unparsed Raw Web Content Delivery,9,11,"flask-cors, gradio, jupyterlab","blaze, colossalai, ray, seaborn, zipline"
829,variant,453,Insecure Default Variable Initialization,2,1,ray,colossalai
830,variant,456,Missing Initialization of a Variable,276,348,"aiohttp, langchain, llama-index, numpy, pillow, pymysql, pyopenssl, sqlalchemy, tensorflow, tensorflow-gpu, torch","aim, backprop, blaze, chemicalx, cleanlab, colossalai, compreface, cornac, cortex, danswerai, deeplake, deeppavlov, detecto, detectron2, determined, digits, dirty_cat, feast, garage, gradio, igel, joligen, lightwood, matplotlib, mindsdb, minigrad, mlflow, modal, neuroner, nn_builder, nupic.studio, open-webui, pix2pix-keras, prodmodel, rasa, ray, rockpool, scikit-multiflow, sparklingpandas, stellargraph, suiron, tpot, zipline"
831,variant,457,Use of Uninitialized Variable,206,232,"aiohttp, pillow, tensorflow, tensorflow-gpu, torch, vllm","aim, backprop, chemicalx, cleanlab, colossalai, compreface, cornac, cortex, danswerai, deeppavlov, detecto, detectron2, determined, garage, gradio, igel, joligen, lightwood, minigrad, neuroner, nn_builder, nupic.studio, open-webui, rasa, ray, rockpool, stellargraph, tpot, zipline"
832,variant,467,Use of sizeof() on a Pointer Type,10,86,"tensorflow, tensorflow-gpu","aim, compreface, cornac, igel, neuroner, nn_builder"
833,variant,473,PHP External Variable Modification,2,4,tensorflow,"compreface, cornac, neuroner"
834,variant,481,Assigning instead of Comparing,80,133,"nltk, numpy, setuptools, tensorflow, tensorflow-gpu","aim, autogluon, blaze, cltk, compreface, cornac, cortex, determined, di-engine, digits, dirty_cat, evidently, feast, gensim, igel, lightwood, minigrad, mlflow, modal, neuroner, nn_builder, open-webui, pix2pix-keras, prodmodel, pytorch, pytorch-lightning, rasa, ray, retro, scikit-multiflow, skbel, spammy, sparklingpandas, stellargraph, suiron, superset, tensorflow, textacy"
835,variant,491,Public cloneable() Method Without Final ('Object Hijack'),22,11,"azure-storage-blob, tensorflow, tensorflow-gpu","compreface, cornac, igel, neuroner, nn_builder, sentiment-analyzer"
836,variant,492,Use of Inner Class Containing Sensitive Data,24,11,"azure-storage-blob, tensorflow, tensorflow-gpu","compreface, cornac, igel, neuroner, nn_builder, sentiment-analyzer"
837,variant,493,Critical Public Variable Without Final Modifier,26,11,"azure-storage-blob, tensorflow, tensorflow-gpu","compreface, cornac, igel, neuroner, nn_builder, sentiment-analyzer"
838,variant,498,Cloneable Class Containing Sensitive Information,220,163,"aiohttp, azure-storage-blob, gitpython, gradio, jupyterlab, litellm, mlflow, requests, sentry-sdk, tensorflow, tensorflow-gpu, tornado, urllib3, vllm","aim, altair, bentoml, bokeh, catboost, cleanlab, cltk, colossalai, compreface, cornac, cortex, danswerai, detectron2, determined, evidently, feast, gan, gradio, igel, jax, langflow, lightgbm, lightwood, minigrad, mlflow, neofuzz, neuroner, nn_builder, open-metric-learning, open-webui, optuna, pyss3, pytorch-lightning, pytorch_geometric, rasa, ray, rep, sentiment-analyzer, sinabs, skbel, spacy, streamlit, textacy, transformers, zipline"
839,variant,499,Serializable Class Containing Sensitive Data,238,163,"aiohttp, azure-storage-blob, gitpython, gradio, jupyterlab, litellm, mlflow, requests, sentry-sdk, tensorflow, tensorflow-gpu, tornado, urllib3, vllm","aim, altair, bentoml, bokeh, catboost, cleanlab, cltk, colossalai, compreface, cornac, cortex, danswerai, detectron2, determined, evidently, feast, gan, gradio, igel, jax, langflow, lightgbm, lightwood, minigrad, mlflow, neofuzz, neuroner, nn_builder, open-metric-learning, open-webui, optuna, pyss3, pytorch-lightning, pytorch_geometric, rasa, ray, rep, sentiment-analyzer, sinabs, skbel, spacy, streamlit, textacy, transformers, zipline"
840,variant,520,.NET Misconfiguration: Use of Impersonation,2,2,litellm,danswerai
841,variant,525,Use of Web Browser Cache Containing Sensitive Information,1,17,flask,"blaze, compreface, di-engine, fastapi, mlflow, neuraxle, pytorchcv, ray, superset, zipline"
842,variant,526,Cleartext Storage of Sensitive Information in an Environment Variable,16,71,,"bentoml, bokeh, comet-llm, cortex, danswerai, deepface, determined, feast, gradio, langflow, mindsdb, mlflow, neural, open-webui, pattern, ray, typer"
843,variant,543,Use of Singleton Pattern Without Synchronization in a Multithreaded Context,36,20,"tensorflow, tensorflow-gpu","compreface, cornac, igel, neuroner, nn_builder"
844,variant,548,Exposure of Information Through Directory Listing,4,89,langchain-core,"aim, blaze, colossalai, danswerai, dash, deepface, digits, feast, gradio, joligen, langflow, machine-learning, mindsdb, mlflow, open-webui, pysyft, ray, superset"
845,variant,550,Server-generated Error Message Containing Sensitive Information,8,112,cryptography,"aim, altair, blaze, colossalai, danswerai, dash, deepface, digits, feast, gradio, joligen, langflow, machine-learning, mindsdb, mlflow, open-webui, optuna, pysyft, ray, superset, textacy, typer"
846,variant,556,ASP.NET Misconfiguration: Use of Identity Impersonation,3,2,litellm,danswerai
847,variant,564,SQL Injection: Hibernate,98,108,"langchain, llama-index, pymysql, sqlalchemy","blaze, colossalai, danswerai, deeplake, deeppavlov, determined, feast, mindsdb, mlflow, open-webui, rasa"
848,variant,566,Authorization Bypass Through User-Controlled SQL Primary Key,1,1,mcp,superset
849,variant,581,Object Model Violation: Just One of Equals and Hashcode Defined,24,133,"nltk, numpy, setuptools, tensorflow, tensorflow-gpu","aim, autogluon, blaze, cltk, compreface, cornac, cortex, determined, di-engine, digits, dirty_cat, evidently, feast, gensim, igel, lightwood, minigrad, mlflow, modal, neuroner, nn_builder, open-webui, pix2pix-keras, prodmodel, pytorch, pytorch-lightning, rasa, ray, retro, scikit-multiflow, skbel, spammy, sparklingpandas, stellargraph, suiron, superset, tensorflow, textacy"
850,variant,582,"Array Declared Public, Final, and Static",38,11,"azure-storage-blob, tensorflow, tensorflow-gpu","compreface, cornac, igel, neuroner, nn_builder, sentiment-analyzer"
851,variant,583,finalize() Method Declared Public,40,11,"azure-storage-blob, tensorflow, tensorflow-gpu","compreface, cornac, igel, neuroner, nn_builder, sentiment-analyzer"
852,variant,588,Attempt to Access Child of a Non-structure Pointer,2,22,"tensorflow, tensorflow-gpu","aim, compreface, cornac, igel, neuroner, nn_builder"
853,variant,598,Use of HTTP Request With Sensitive Query String,1,8,"gitpython, mlflow","cltk, feast, igel, mlflow, open-webui, rasa, ray"
854,variant,599,Missing Validation of OpenSSL Certificate,15,34,cryptography,"altair, evidently, face_recognition, igel, mlflow, open-webui, optuna, rasa, ray, textacy"
855,variant,600,Uncaught Exception in Servlet,16,124,"cryptography, markdown, pytorch-lightning","aim, altair, blaze, colossalai, compreface, danswerai, dash, deepface, digits, feast, gradio, igel, joligen, langflow, lightning-bolts, machine-learning, mindsdb, mlflow, open-webui, optuna, pysyft, rasa, ray, superset, tensorflow, textacy, typer"
856,variant,607,Public Static Final Field References Mutable Object,3,4,tensorflow,"compreface, cornac, neuroner"
857,variant,608,Struts: Non-private Field in ActionForm Class,42,11,"azure-storage-blob, tensorflow, tensorflow-gpu","compreface, cornac, igel, neuroner, nn_builder, sentiment-analyzer"
858,variant,616,Incomplete Identification of Uploaded File Variables (PHP),121,62,"certifi, cryptography, gradio, mistune, onnx, pillow, pyjwt, tensorflow, tensorflow-gpu, vllm","aim, altair, chainer, colossalai, compreface, cornac, danswerai, evidently, face_recognition, igel, minigrad, mlflow, neuroner, nn_builder, nupic.studio, open-metric-learning, pytorch_geometric, rasa, ray, retro, skbel, stellargraph, zipline"
859,variant,618,Exposed Unsafe ActiveX Method,1,1,langchain-experimental,colossalai
860,variant,621,Variable Extraction Error,6,4,tensorflow,"compreface, cornac, neuroner"
861,variant,622,Improper Validation of Function Hook Arguments,166,682,"aiohttp, flask, gitpython, gradio, ipython, jupyterlab, langchain-core, litestar, mlflow, oauthlib, onnx, pillow, pip, python-multipart, pyyaml, starlette, tensorflow, tensorflow-gpu, transformers, ujson, uv, vllm, werkzeug","aim, altair, auto_viml, autoviz, backprop, blaze, bokeh, chainer, cleanlab, cltk, colossalai, compreface, cornac, cortex, danswerai, deeppavlov, determined, di-engine, digits, evidently, fastapi, feast, gradio, igel, langflow, lightly, lightwood, matplotlib, mindsdb, minigrad, mlflow, nalp, neuroner, nn_builder, numpy, nupic.studio, open-webui, pattern, petrel, pix2pix-keras, pydantic, pysyft, pytensor, pytorch, pytorch_geometric, pytorchcv, rasa, ray, retro, spammy, stellargraph, streamlit, superset, transformers, vizdoom, zipline"
862,variant,626,Null Byte Interaction Error (Poison Null Byte),12,12,"python-multipart, uv","danswerai, ray, superset"
863,variant,644,Improper Neutralization of HTTP Headers for Scripting Syntax,10,173,"gradio, jupyterlab","alibi, alibi-detect, annoy, bigartm, bowtie, breze, bytehub, catalyst, catboost, chainer, cleanlab, colossalai, cornac, couler, dash, deepface, deeppavlov, deeppy, di-engine, digits, feast, fedot, gan, ggpy, imbalanced-ensemble, lambdo, lifelines, machine-learning, mars, metric-learn, mindsdb, mist, mlflow, notebook, numpy, nupic.studio, open-webui, pebl, pybrain, pyod, pyqtgraph, python-timbl, pytorch, pytorchcv, ray, recommenders, rgf, rockpool, scikit-image, scikit-multiflow, seaborn, segmentation_models, snips-nlu, statsmodels, stellargraph, streamlit, superset, tensorflow, tpot, transformers, vigra, xlearn, zpar"
864,variant,646,Reliance on File Name or Extension of Externally-Supplied File,156,81,"certifi, cryptography, gradio, lightning, mistune, mlflow, onnx, pillow, pip, pygments, pyjwt, pytorch-lightning, tensorflow, tensorflow-gpu, vllm","aim, altair, chainer, colossalai, compreface, cornac, danswerai, evidently, face_recognition, igel, lightning-bolts, minigrad, mlflow, neuroner, nn_builder, nupic.studio, open-metric-learning, pytorch_geometric, rasa, ray, retro, skbel, stellargraph, superset, zipline"
865,variant,647,Use of Non-Canonical URL Paths for Authorization Decisions,17,14,"jupyterlab, litellm, pyjwt","danswerai, rasa, ray, seaborn"
866,variant,650,Trusting HTTP Permission Methods on the Server Side,14,12,"python-multipart, uv","danswerai, ray, superset"
867,variant,759,Use of a One-Way Hash without a Salt,1,11,,"couler, danswerai, determined, gradio, langflow, mars, mlflow, streamlit"
868,variant,760,Use of a One-Way Hash with a Predictable Salt,2,11,,"couler, danswerai, determined, gradio, langflow, mars, mlflow, streamlit"
869,variant,761,Free of Pointer not at Start of Buffer,68,100,"aiohttp, torch, vllm","aim, backprop, chemicalx, cleanlab, colossalai, cornac, cortex, danswerai, deeppavlov, detecto, detectron2, determined, garage, gradio, joligen, lightwood, minigrad, nn_builder, open-webui, rasa, ray, rockpool, tpot"
870,variant,762,Mismatched Memory Management Routines,72,100,"aiohttp, torch, vllm","aim, backprop, chemicalx, cleanlab, colossalai, cornac, cortex, danswerai, deeppavlov, detecto, detectron2, determined, garage, gradio, joligen, lightwood, minigrad, nn_builder, open-webui, rasa, ray, rockpool, tpot"
871,variant,774,Allocation of File Descriptors or Handles Without Limits or Throttling,98,276,"aim, aiohttp, ddtrace, gradio, grpcio, h2o, httplib2, joserfc, litellm, orjson, pillow, pypdf, python-engineio, python-multipart, python-socketio, soupsieve, starlette, tensorflow, tensorflow-gpu, tornado, urllib3, vllm, werkzeug","alibi, alibi-detect, altair, blaze, colossalai, compreface, cornac, danswerai, di-engine, evidently, fastapi, feast, fedot, gradio, igel, lightwood, matplotlib, minigrad, mlflow, neofuzz, neuroner, nn_builder, nupic.studio, open-webui, optuna, rasa, ray, sentiment-analyzer, skbel, stellargraph, textacy, zipline"
872,variant,775,Missing Release of File Descriptor or Handle after Effective Lifetime,148,200,"aiohttp, torch, vllm","aim, backprop, chemicalx, cleanlab, colossalai, cornac, cortex, danswerai, deeppavlov, detecto, detectron2, determined, garage, gradio, joligen, lightwood, minigrad, nn_builder, open-webui, rasa, ray, rockpool, tpot"
873,variant,777,Regular Expression without Anchors,1,4,jupyter-server,ray
874,variant,780,Use of RSA Algorithm without OAEP,12,28,"gradio, litellm, mlflow, paramiko","colossalai, couler, danswerai, determined, feast, gradio, langflow, lightly, mars, mlflow, open-webui, streamlit, superset"
875,variant,782,Exposed IOCTL with Insufficient Access Control,2,1,langchain-experimental,colossalai
876,variant,784,Reliance on Cookies without Validation and Integrity Checking in a Security Decision,3,1,litestar,evidently
877,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,3587,833,"aiohttp, flask, gitpython, gradio, ipython, jupyterlab, langchain-core, litestar, mlflow, numpy, oauthlib, onnx, pillow, pip, pyopenssl, python-multipart, pyyaml, stanza, starlette, tensorflow, tensorflow-gpu, transformers, ujson, uv, vllm, werkzeug","aim, altair, auto_viml, autoviz, backprop, blaze, bokeh, chainer, cleanlab, cltk, colossalai, compreface, cornac, cortex, danswerai, deeppavlov, determined, di-engine, digits, dirty_cat, evidently, fastapi, feast, gradio, igel, langflow, lightly, lightwood, matplotlib, mindsdb, minigrad, mlflow, modal, nalp, neuroner, nn_builder, numpy, nupic.studio, open-webui, pattern, petrel, pix2pix-keras, prodmodel, pydantic, pysyft, pytensor, pytorch, pytorch_geometric, pytorchcv, rasa, ray, retro, scikit-multiflow, spammy, sparklingpandas, stellargraph, streamlit, suiron, superset, transformers, vizdoom, zipline"
878,variant,789,Memory Allocation with Excessive Size Value,415,862,"aim, aiohttp, cryptography, ddtrace, gradio, grpcio, h2o, httplib2, joserfc, litellm, lxml, mistune, numpy, onnx, orjson, pillow, pypdf, python-engineio, python-multipart, python-socketio, soupsieve, starlette, tensorflow, tensorflow-gpu, tornado, urllib3, vllm, werkzeug","aim, alibi, alibi-detect, altair, blaze, colossalai, compreface, cornac, danswerai, di-engine, digits, dirty_cat, evidently, face_recognition, fastapi, feast, fedot, gradio, igel, lightwood, matplotlib, minigrad, mlflow, neofuzz, neuroner, nn_builder, nupic.studio, open-metric-learning, open-webui, optuna, pix2pix-keras, prodmodel, pytorch, pytorch-lightning, pytorch_geometric, rasa, ray, scikit-multiflow, sentiment-analyzer, skbel, sparklingpandas, stellargraph, suiron, superset, textacy, zipline"
879,variant,827,Improper Control of Document Type Definition,20,64,"docling, pip, pypdf, ray, starlette, transformers","alibi, alibi-detect, altair, backprop, colossalai, compreface, cortex, danswerai, deeppavlov, determined, evidently, face_recognition, fastapi, feast, gradio, igel, lightwood, mlflow, open-webui, pytorch_geometric, rasa, ray, recommenders, retro, superset"
880,variant,830,Inclusion of Web Functionality from an Untrusted Source,9,38,"pip, ray, transformers","alibi, alibi-detect, backprop, colossalai, compreface, cortex, danswerai, deeppavlov, determined, evidently, face_recognition, feast, gradio, igel, lightwood, pytorch_geometric, rasa, ray, recommenders, retro, superset"
881,variant,926,Improper Export of Android Application Components,25,9,"fastapi-users, gradio, litellm","colossalai, danswerai"
882,variant,927,Use of Implicit Intent for Sensitive Communication,80,20,"azure-storage-blob, fastapi-users, gradio, litellm, tensorflow, tensorflow-gpu","colossalai, compreface, cornac, danswerai, igel, neuroner, nn_builder, sentiment-analyzer"
883,variant,942,Permissive Cross-domain Security Policy with Untrusted Domains,88,19,"azure-storage-blob, jupyterlab, litellm, pyjwt, tensorflow, tensorflow-gpu","compreface, cornac, danswerai, igel, neuroner, nn_builder, rasa, ray, seaborn, sentiment-analyzer"
884,variant,1004,Sensitive Cookie Without 'HttpOnly' Flag,8,3,anthropic,open-webui
885,variant,1022,Use of Web Link to Untrusted Target with window.opener Access,4,2,litellm,danswerai
886,variant,1077,Floating Point Comparison with Incorrect Operator,64,133,"nltk, numpy, setuptools, tensorflow, tensorflow-gpu","aim, autogluon, blaze, cltk, compreface, cornac, cortex, determined, di-engine, digits, dirty_cat, evidently, feast, gensim, igel, lightwood, minigrad, mlflow, modal, neuroner, nn_builder, open-webui, pix2pix-keras, prodmodel, pytorch, pytorch-lightning, rasa, ray, retro, scikit-multiflow, skbel, spammy, sparklingpandas, stellargraph, suiron, superset, tensorflow, textacy"
887,variant,1096,Singleton Class Instance Creation without Proper Locking or Synchronization,51,20,"tensorflow, tensorflow-gpu","compreface, cornac, igel, neuroner, nn_builder"
888,variant,1222,Insufficient Granularity of Address Regions Protected by Register Locks,1,8,mlflow,"feast, mlflow"
889,variant,1275,Sensitive Cookie with Improper SameSite Attribute,8,16,"fastapi-users, gradio, ray, werkzeug","blaze, colossalai, compreface, danswerai, di-engine, igel, rasa, ray, zipline"
890,variant,1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),19,10,"lightning, onnx, tensorflow","chainer, colossalai, compreface, cornac, igel, neuroner, pytorch_geometric, ray"
891,variant,1385,Missing Origin Validation in WebSockets,21,30,"aiohttp, flask-cors, gradio, mcp, mlflow, sanic-cors","blaze, colossalai, danswerai, feast, lightwood, mlflow, open-webui, rasa, ray, superset, zipline"
892,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,7223,9596,"aim, aiohttp, anthropic, babel, black, bleach, chromadb, cryptography, dash, diffusers, diskcache, distributed, docling, dulwich, dynaconf, fastapi-users, filelock, flask, flask-cors, fugue, gdown, gitpython, gradio, gradio_pdf, ipython, jinja2, joblib, joserfc, jupyter-server, jupyterlab, keras, langchain, langchain-core, lightning, litellm, litestar, llama-index, lxml, lxml_html_clean, mako, mistune, mlflow, modelscope, nbconvert, nltk, notebook, numexpr, oauthlib, onnx, pillow, pip, protobuf, pyjwt, pymdown-extensions, pymysql, python-dotenv, python-multipart, pyyaml, ray, requests, sentencepiece, sentry-sdk, setuptools, sqlalchemy, sqlitedict, starlette, tensorflow, tensorflow-gpu, torch, tornado, transformers, ujson, unstructured, urllib3, uv, virtualenv, vllm, werkzeug, wheel","aim, alibi, alibi-detect, altair, annoy, auto_viml, autogluon, autoviz, backprop, bentoml, bigartm, biopy, blaze, bokeh, bolt, bowtie, breze, bytehub, caffe, catalyst, catboost, chainer, chemicalx, cleanlab, cltk, colibri-core, colossalai, compreface, corenlp, cornac, cortex, couler, danswerai, dash, deepchecks, deepface, deeplake, deeppavlov, deeppy, detecto, detectron2, determined, di-engine, digits, dl-translate, dowel, drqa, dtaidistance, emcee, evidently, face_recognition, fastapi, feast, fedot, gan, garage, gensim, ggpy, gradio, gymnasium, haystack, hebel, igel, imbalanced-ensemble, jax, jieba, joligen, jprocessing, keras-tuner, lab, lambdo, langflow, langfuse, lasagne, lifelines, lightgbm, lightly, lightwood, litellm, loso, machine-learning, mars, matplotlib, maze, metaworld, metric-learn, mindsdb, minigrad, mist, mlens, mlflow, mljar-supervised, mlx, mlxtend, nalp, neofuzz, neural-style-pt, neuraltalk, neuraltalk2, neuroner, neuropredict, nilearn, nn_builder, notebook, numpy, nupic.studio, nut, open-metric-learning, open-webui, optuna, parris, pattern, pebl, petrel, pgmpy, pix2pix-keras, pkuseg-python, polyglot, prodmodel, pybrain, pydantic, pymc, pynlpl, pyod, pyqtgraph, pyss3, pystanforddependencies, pysyft, pytensor, python-recsys, python-timbl, pytorch, pytorch-frame, pytorch-image-models, pytorch-lightning, pytorch_geometric, pytorchcv, rasa, ray, recommenders, rep, retinaface, retro, rgf, river, rockpool, rosetta, scikit-image, scikit-learn, scikit-learn-intelex, scikit-multiflow, scikit-opt, scikit-survival, seaborn, segmentation_models, sentiment-analyzer, shogun, sinabs, skbel, skll, skorch, sktime, snips-nlu, somoclu, spacy, spammy, spearmint, statsmodels, stellargraph, streamlit, superset, synapseml, tensorflow, tesseract, textacy, tpot, transformers, typer, vigra, vispy, vizdoom, xcessiv, xgboost, xlearn, yalign, zipline, zpar"
893,view,884,CWE Cross-section,10226,35306,"aim, aiohttp, anthropic, azure-core, babel, black, bleach, cairosvg, chromadb, cryptography, dash, ddtrace, dgl, diffusers, diskcache, distributed, docling, dparse, dulwich, dynaconf, fastapi-users, filelock, flask, flask-cors, fugue, future, gdown, gitpython, gradio, gradio_pdf, grpcio, gunicorn, h11, h2, h2o, httplib2, idna, ipython, jinja2, joblib, joserfc, jupyter-core, jupyter-server, jupyterlab, keras, langchain, langchain-core, lightning, litellm, litestar, llama-index, lmdb, lxml, lxml_html_clean, mako, markdown, mcp, mistune, mlflow, modelscope, nbconvert, nltk, notebook, numexpr, numpy, oauthlib, onnx, orjson, paramiko, pillow, pip, protobuf, pyarrow, pyasn1, pygments, pyjwt, pymdown-extensions, pymysql, pyopenssl, pypdf, python-dotenv, python-engineio, python-multipart, python-socketio, pytorch-lightning, pyyaml, ray, requests, scikit-learn, setuptools, soupsieve, sqlalchemy, sqlfluff, sqlitedict, stanza, starlette, tensorflow, tensorflow-cpu, tensorflow-gpu, torch, tornado, transformers, ujson, unstructured, urllib3, uv, uwsgi, virtualenv, vllm, werkzeug, wheel, zipp","aim, alibi, alibi-detect, altair, annoy, autogluon, backprop, bentoml, bigartm, biopy, blaze, bokeh, bolt, bowtie, breze, bytehub, caffe, catalyst, catboost, chainer, chefboost, chemicalx, cleanlab, cltk, colibri-core, colossalai, comet-llm, compreface, corenlp, cornac, cortex, couler, danswerai, dash, dedupe, deepchecks, deepface, deeplake, deeppavlov, deeppy, detecto, detectron2, determined, di-engine, digits, dirty_cat, dl-translate, dowel, drqa, dtaidistance, emcee, eurybia, evidently, evostra, face_recognition, fastapi, feast, fedot, frouros, gan, garage, gensim, ggpy, gradio, gymnasium, haystack, hebel, igel, imbalanced-ensemble, jax, jieba, joligen, jprocessing, keras-tuner, lab, lambdo, langflow, langfuse, lasagne, lifelines, lightgbm, lightly, lightning-bolts, lightwood, litellm, loso, machine-learning, mars, matplotlib, maze, metaworld, metric-learn, mindsdb, minigrad, miraiml, mist, mlens, mlflow, mljar-supervised, mlx, mlxtend, modal, neofuzz, neural, neural-style-pt, neuraltalk, neuraltalk2, neurolab, neuroner, neuropredict, nilearn, nn_builder, notebook, numpy, nupic.studio, nut, open-metric-learning, open-webui, opfython, optuna, opytimizer, parris, pattern, pcv, pebl, petrel, pgmpy, pix2pix-keras, pkuseg-python, polyglot, prodmodel, pybrain, pydantic, pymc, pynlpl, pyod, pyqtgraph, pyss3, pystanforddependencies, pysyft, pytensor, python-recsys, python-timbl, pytorch, pytorch-frame, pytorch-image-models, pytorch-lightning, pytorch_geometric, pytorch_geometric_temporal, pytorchcv, rasa, ray, recommenders, rep, retinaface, retro, rgf, river, rockpool, rosetta, scikit-image, scikit-learn, scikit-learn-intelex, scikit-multiflow, scikit-opt, scikit-survival, seaborn, segmentation_models, segmentation_models.pytorch, sentiment-analyzer, sentiment_classifier, shapash, shogun, simpleai, skbel, sklearn-genetic-opt, skll, skorch, sktime, snips-nlu, snownlp, somoclu, spacy, spammy, sparklingpandas, spearmint, statsmodels, stellargraph, streamlit, suiron, superset, synapseml, tensorflow, tesseract, textacy, tflearn, tpot, transformers, tresnet, typer, vigra, vispy, vizdoom, xcessiv, xgboost, xlearn, yalign, zipline, zpar"
894,view,1000,Research Concepts,0,199,"flask-cors, gradio, jinja2, jupyterlab, mlflow, nltk, numpy, onnx, setuptools, tensorflow, tensorflow-gpu","aim, autogluon, blaze, chainer, cleanlab, cltk, colossalai, compreface, cornac, cortex, couler, dash, determined, di-engine, digits, dirty_cat, dl-translate, evidently, feast, gensim, igel, lasagne, lightwood, minigrad, mlflow, modal, neuroner, nn_builder, open-webui, pix2pix-keras, pomegranate, prodmodel, pytorch, pytorch-lightning, pytorch_geometric, rasa, ray, retro, rockpool, scikit-multiflow, seaborn, skbel, spammy, sparklingpandas, stellargraph, suiron, superset, tensorflow, textacy, zipline"
